empresa,URL
bradesco,https://www.reclameaqui.com.br/bradesco/tarifa-bancaria-cesta-expresso-5_ptCTnrmh2vH2xeu8/
bradesco,https://www.reclameaqui.com.br/bradesco/cobranca-indevida-de-cesta-de-servicos-bradesco_VFnNT_iw5EcJvGtQ/
bradesco,https://www.reclameaqui.com.br/bradesco/taxa-bancaria-cesta-classic-1_sPG4J6WUVIfoX0zu/
bradesco,https://www.reclameaqui.com.br/bradesco/preciso-cancelar-minha-conta_AG9Mkdcf9sN1RX83/
bradesco,https://www.reclameaqui.com.br/bradesco/emprestimo-consignado_p-0Ay1sLY1OJmAhv/
bradesco,https://www.reclameaqui.com.br/bradesco/cancelamento-cesta-expresso3-titulo-de-capitalizacao_8Xhgm64zR3bLfG6k/
bradesco,https://www.reclameaqui.com.br/bradesco/sistema-indisponivel_RYEWK8K_JA82nNlU/
bradesco,https://www.reclameaqui.com.br/bradesco/deposito-imediato-nota-nao-saiu_XBoTDylmXvbfuRAe/
bradesco,https://www.reclameaqui.com.br/bradesco/recebimento-fornecedor-pagto-complementar-bradesco-fina_xQBnVaryHXvMpx-w/
bradesco,https://www.reclameaqui.com.br/bradesco/cobranca-mensal_dHRvvii8Yzc6Xl4c/
bradesco,https://www.reclameaqui.com.br/bradesco/bradesco-cobrando-tarifas-indevidas-conta-sem-movimentacoes_ITXD4FII1vvOBKnB/
bradesco,https://www.reclameaqui.com.br/bradesco/bradesco-fez-transferencia-sem-autorizacao_FH4evMTfYi77vNBB/
bradesco,https://www.reclameaqui.com.br/bradesco/renegociacao-com-juros-abusivos_btlP-uUCYBfTJ_wj/
bradesco,https://www.reclameaqui.com.br/bradesco/cobranca-indevida-em-conta-inativa_f66j6URRKbsjP5aI/
bradesco,https://www.reclameaqui.com.br/bradesco/cesta-01_69muQ1UFDE9KhT-d/
bradesco,https://www.reclameaqui.com.br/bradesco/cesta-celular-bradesco_w2uvTc3-2fQhFQnq/
bradesco,https://www.reclameaqui.com.br/bradesco/quero-cancelar-os-servicos-de-cestas-b-expresso-da-minha-conta-do-banco_Ssv6p5RMKRzLE2R-/
bradesco,https://www.reclameaqui.com.br/bradesco/depositei-4-000-reas-e-o-banco-me-tirou-184-50-da-mina-conta_PditkbRNp_x0Bj0C/
bradesco,https://www.reclameaqui.com.br/bradesco/deposito-em-validacao_oAInDoGb5CYwIJaP/
bradesco,https://www.reclameaqui.com.br/bradesco/desligamento-de-conta-corrente_2RF548tMT3cALfC0/
bradesco,https://www.reclameaqui.com.br/bradesco/tarifa-classic-1_qBiArLVkZZIOYxlP/
bradesco,https://www.reclameaqui.com.br/bradesco/cadastro-positivo_MroY5hVA_NXiapEQ/
bradesco,https://www.reclameaqui.com.br/bradesco/cobranca-indevida-de-tarifa-bancaria_r9k2rh_bLTc1djXe/
bradesco,https://www.reclameaqui.com.br/bradesco/contacancelamento-de-cesta-facil-economica-e-estorno-de-valores-ja-debitado_Ss-2cH76RaSH6nUM/
bradesco,https://www.reclameaqui.com.br/bradesco/cancelamento-da-tarifa-cesta-facil-economica_ZGl4d7T0l5W27QYQ/
bradesco,https://www.reclameaqui.com.br/bradesco/banco-bradesco-investimento-sem-autorizacao_jq_qz7dhQagENw_k/
bradesco,https://www.reclameaqui.com.br/bradesco/cobranca-indevidas_3RbpYHT9JdZsF75M/
bradesco,https://www.reclameaqui.com.br/bradesco/felipe-ferreira-da-silva-neto__QRxNtZjtw9PCq1s/
bradesco,https://www.reclameaqui.com.br/bradesco/emprestimo-consignado-desapareceu_gcIpoGIcN77dVsbS/
bradesco,https://www.reclameaqui.com.br/bradesco/erro-agendamento_5g_nOm6Mc9zGQ9DG/
bradesco,https://www.reclameaqui.com.br/bradesco/nao-consegui-pagar-a-conta-no-caixa-eletronico_RIYq3tXCwdKx4b_F/
bradesco,https://www.reclameaqui.com.br/bradesco/banco-manda-ficar-em-casa-na-propaganda-mas-nao-atende-telefone_dqdi0OTKLlN8pEe8/
bradesco,https://www.reclameaqui.com.br/bradesco/cobranca-de-tarifa-cesta-classic_8BkM4dohfk-iDATa/
bradesco,https://www.reclameaqui.com.br/bradesco/quero-cancelar-a-cesta-de-servicoes_aIF_5EEXF33S03Xu/
bradesco,https://www.reclameaqui.com.br/bradesco/deposito-nao-entrou_B21f3qkhjkKgl-AF/
bradesco,https://www.reclameaqui.com.br/bradesco/cancelamento-conta-digital_Ak-1nSEYb-2FUcLV/
bradesco,https://www.reclameaqui.com.br/bradesco/cancelamento-da-cesta-exclusive_9qp2YFn7Zi-OfoXC/
bradesco,https://www.reclameaqui.com.br/bradesco/cobranca-indevida-na-conta-corrente-de-odontoprev_NI8FDn3KO9Gf1q69/
buscape,https://www.reclameaqui.com.br/buscape/propaganda-enganosa__5fzoklOJQkOnxLX/
buscape,https://www.reclameaqui.com.br/buscape/site-de-busca-enganoso_aRyNN6_oCnVpVWl_/
buscape,https://www.reclameaqui.com.br/buscape/preco-anunciado-nao-existe-oferta-inexistente_vmB23tMYcieqqUPm/
buscape,https://www.reclameaqui.com.br/buscape/diferenca-nos-precos-anunciados_JbslfZOlJuAF0JLg/
buscape,https://www.reclameaqui.com.br/buscape/propaganda-enganosa_Foy9OgBjSAIGwRVe/
buscape,https://www.reclameaqui.com.br/buscape/propaganda-enganosa_iod2Hm4CgiSdqbI1/
buscape,https://www.reclameaqui.com.br/buscape/o-produto-nao-existe-no-preco-ofertado_-vTLXjt7ZWGiCkFH/
buscape,https://www.reclameaqui.com.br/buscape/propaganda-enganosa_Y6c-BjRXalo8OQP1/
buscape,https://www.reclameaqui.com.br/buscape/enganacao-nos-anuncios_Qh9pqNLPSPcUFfiU/
buscape,https://www.reclameaqui.com.br/buscape/o-precono-buscape-e-um-nosite-e-outro_irIK2LWqyqQyquOI/
buscape,https://www.reclameaqui.com.br/buscape/o-comparador-de-precos-emite-alertas-falsos-de-precos_pFJz2AB4elwEV5Dq/
buscape,https://www.reclameaqui.com.br/buscape/buscape-mente-no-preco_lxovI8X4DD7G9qfJ/
buscape,https://www.reclameaqui.com.br/buscape/busca_dtZTFvFqQEL-AL-2/
buscape,https://www.reclameaqui.com.br/buscape/preco-muda-qdo-entro-no-site_HbDA17GXgYRa1Nb7/
buscape,https://www.reclameaqui.com.br/buscape/preco-do-produto-errado_jjcq3SyX4lU8PUsd/
buscape,https://www.reclameaqui.com.br/buscape/propaganda-enganosa_0vhDCOdqFG8RzPW1/
buscape,https://www.reclameaqui.com.br/buscape/esse-site-buscape-antigamente-era-um-quebra-galho-mas-ta-cada-vez-pior_Ueqp3spQXqGQ0nxx/
buscape,https://www.reclameaqui.com.br/buscape/preco-errado_CozgjRjLzKoFxNbv/
buscape,https://www.reclameaqui.com.br/buscape/credibilidade_QbSOR7eCLw50jTLg/
buscape,https://www.reclameaqui.com.br/buscape/valor-anunciado-diferente-ao-efetuar-a-compra_a2VkGrTlw6Dcx5HC/
buscape,https://www.reclameaqui.com.br/buscape/dinheiro-retiro_auM_w4ecHdihar8H/
buscape,https://www.reclameaqui.com.br/buscape/alerta-de-preco-e-falso_h1sVTWpF0zME8ijo/
buscape,https://www.reclameaqui.com.br/buscape/black-frauday_CBr7QDQ3ubeFss1d/
buscape,https://www.reclameaqui.com.br/buscape/no-buscape-um-preco-no-site-da-loja-o-dobro_LYq7joMbTJY2CKp_/
buscape,https://www.reclameaqui.com.br/buscape/e-anunciado-um-preco-e-no-momento-de-efetivar-esta-mais-caro_o8mLB4gDbzOnud-E/
buscape,https://www.reclameaqui.com.br/buscape/amazon-oferece-desconto-e-nao-garante_fo5mRaf-CaxX7oWF/
buscape,https://www.reclameaqui.com.br/buscape/buscape-anuncia-precos-que-nao-correspondem-com-o-real_1CfV-kpd_dpj63su/
buscape,https://www.reclameaqui.com.br/buscape/que-vergonha-a-buscape-retirou-o-historico-de-precos-justamente-agora_o5N_hmoxfhhk2Hzo/
buscape,https://www.reclameaqui.com.br/buscape/buscape-nao-mostra-mais-historico-de-precos-de-um-ano-atras-so-de-6-meses_4ggpKZiYsC3AanXZ/
buscape,https://www.reclameaqui.com.br/buscape/tiro-esportivo_Echdtb7TJED20P25/
buscape,https://www.reclameaqui.com.br/buscape/divergencia-na-busca-do-historico-com-precos-que-encontrei-mais-barato_rbJwKYzccG6IUYgk/
buscape,https://www.reclameaqui.com.br/buscape/historico-de-precos_96993904/
buscape,https://www.reclameaqui.com.br/buscape/falta-confiabilidade-nos-precos-faz-perda-de-tempo_zLt2mavun_vRrI4f/
buscape,https://www.reclameaqui.com.br/buscape/nao-utilizem-o-buscape-sem-estorno-e-sem-atendimento-decente_s3lfztb6j5MBfXgQ/
buscape,https://www.reclameaqui.com.br/buscape/preco_bqzjUmUqWiPmSySz/
buscape,https://www.reclameaqui.com.br/buscape/preco-no-buscape-e-um-clico-no-link-e-na-americanas-e-mil-reais-a-mais_dzoBn4vpsx2q85Br/
buscape,https://www.reclameaqui.com.br/buscape/valor-altera-quando-mudo-de-pagina_4neVmWJWd1EPsyXf/
buscape,https://www.reclameaqui.com.br/buscape/anuncia-um-preco-mas-produto-nao-tem-estoque_Ql2mWMo5z6a7veWF/
buscape,https://www.reclameaqui.com.br/buscape/empresa-buscape-faz-propaganda-enganosa-em-seu-site-enganacao-do-consumido_iJyyHx9sYnAWnrmq/
buscape,https://www.reclameaqui.com.br/buscape/buscape-nao-te-protege-programa-que-protege-a-compra-nao-funciona_xNl6XLTMIlA0QEJ3/
c6-bank,https://www.reclameaqui.com.br/c6-bank/meu-tokem-nao-e-liberado_6HE9zqilDSW-dgkm/
c6-bank,https://www.reclameaqui.com.br/c6-bank/token_kP-LNw1l0gmS9xpM/
c6-bank,https://www.reclameaqui.com.br/c6-bank/nao-consegue-ativar-token_5lj0SIxkEcE4HnNi/
c6-bank,https://www.reclameaqui.com.br/c6-bank/ativacao-do-totens-em-novo-telefone_QK_-o4iY0doNsUfH/
c6-bank,https://www.reclameaqui.com.br/c6-bank/conta-em-modo-consulta-novamente_gLKAWbaH2gjlBY1Q/
c6-bank,https://www.reclameaqui.com.br/c6-bank/deposito-por-boleto-nao-creditado-em-conta_vPtbh1l_jqO68a9M/
c6-bank,https://www.reclameaqui.com.br/c6-bank/corram-do-c6-vivem-dando-manutencao-na-conta-e-voce-nao-consegue-usar-o-c_9oN03cNtTj5jPljn/
c6-bank,https://www.reclameaqui.com.br/c6-bank/token_OlClwRq7tWfrSj3q/
c6-bank,https://www.reclameaqui.com.br/c6-bank/aplicativo-nao-funciona_a_jSS7ORP9cpudZq/
c6-bank,https://www.reclameaqui.com.br/c6-bank/nao-liberam-o-tokenha-6-dias_qoiQZ3sLSux-jhUb/
c6-bank,https://www.reclameaqui.com.br/c6-bank/c6-bank-apropriacao-de-valores-indevida_xH0uDWFk5lcxzBi5/
c6-bank,https://www.reclameaqui.com.br/c6-bank/saque-negado-e-saldo-sumiu_z59b8LmcrBfn9Gm3/
c6-bank,https://www.reclameaqui.com.br/c6-bank/problemas-com-o-app-falta-de-suporte_ef4PS3HNn8PW218a/
c6-bank,https://www.reclameaqui.com.br/c6-bank/app-em-modo-consulta_mZC9RcgN9E3B_aXL/
c6-bank,https://www.reclameaqui.com.br/c6-bank/ausencia-de-aumento-de-limite_Nt_DgnrVJaZwK4of/
c6-bank,https://www.reclameaqui.com.br/c6-bank/problema-com-token_cnY6fQntz8rco75o/
c6-bank,https://www.reclameaqui.com.br/c6-bank/banco-nao-libera-acesso-total-ao-app_7Xym2OtpiglsIW4A/
c6-bank,https://www.reclameaqui.com.br/c6-bank/pedi-alteracao-do-numero-de-telefone-e-disse-que-com-24hrs-eu-receberia-e-j_K9itLPYmXDKH1-Av/
c6-bank,https://www.reclameaqui.com.br/c6-bank/ate-hoje-espero-uma-resposta_7eVY5Ad8_sK1U7xR/
c6-bank,https://www.reclameaqui.com.br/c6-bank/solicitacao-da-alteracao-do-token_zR-uc9jGN1witbFv/
c6-bank,https://www.reclameaqui.com.br/c6-bank/nao-consigo-cancelar-minha-conta_X1x0eNwlOBXADj_E/
c6-bank,https://www.reclameaqui.com.br/c6-bank/nao-consigo-cancelar-minha-conta_J8PsDozy2V-5BKMN/
c6-bank,https://www.reclameaqui.com.br/c6-bank/servicos-digitais-bloqueados_0-UF9CCwExBHsq27/
c6-bank,https://www.reclameaqui.com.br/c6-bank/itoken-nao-atualiza_0IrH9yQyVGb4kToT/
c6-bank,https://www.reclameaqui.com.br/c6-bank/quero-minha-conta-no-c6-bank_BCeV32iADDeBdQds/
c6-bank,https://www.reclameaqui.com.br/c6-bank/bloqueiam-o-acesso-a-conta_ldnCqSfa3mgdntoR/
c6-bank,https://www.reclameaqui.com.br/c6-bank/instalacao-do-token_brSqsweSn4YdVMre/
c6-bank,https://www.reclameaqui.com.br/c6-bank/liberacao-de-app_U1Q2c0eQaq9-7lUk/
c6-bank,https://www.reclameaqui.com.br/c6-bank/maldito-token_5o6bby9Agz3HbN3C/
c6-bank,https://www.reclameaqui.com.br/c6-bank/sem-acesso-a-minha-conta-e-meu-dinheiro_6LwQf2Lw93ZWpL_t/
c6-bank,https://www.reclameaqui.com.br/c6-bank/encerramento-de-conta_2zZ_q3xOILSvIv0f/
c6-bank,https://www.reclameaqui.com.br/c6-bank/demora-para-liberar-funcionalidades-do-app-apos-mudanca-de-aparelho-celular_LANtzhfWntEyDoLH/
c6-bank,https://www.reclameaqui.com.br/c6-bank/credito-bonus-programa-de-pontos_OHmZN2fp0YLSVwKW/
c6-bank,https://www.reclameaqui.com.br/c6-bank/nao-recebi-valor-vendido-na-maquininha_148TxQauUXj1S9K7/
c6-bank,https://www.reclameaqui.com.br/c6-bank/boleto-incorreto_air0HfXo2iYLtwX9/
c6-bank,https://www.reclameaqui.com.br/c6-bank/nao-liberam-meu-dinheiro-vendi-pela-maquina-do-banco-mas-nao-consigo-recebe_kq3zdFrz4ZxXp9yb/
c6-bank,https://www.reclameaqui.com.br/c6-bank/valor-abusido-de-cobranca_M8xb1WclfKtm-IGm/
c6-bank,https://www.reclameaqui.com.br/c6-bank/validacao-token-app-em-modo-consulta_xP-AHtCtjw6IRaCi/
c6-bank,https://www.reclameaqui.com.br/c6-bank/prejudicando-minha-vida_OXAKOZ1hsDJDBu24/
c6-bank,https://www.reclameaqui.com.br/c6-bank/insatisfacao-resposta-tempo-upgrade-conta_cNxqsqcxZjl6RUcw/
c6-bank,https://www.reclameaqui.com.br/c6-bank/valor-em-conta-corrente-travado_Jx8_kLnobGoz26YD/
c6-bank,https://www.reclameaqui.com.br/c6-bank/plataforma-de-investimento_KAN9iw2AoaZuS2G4/
c6-bank,https://www.reclameaqui.com.br/c6-bank/extremamente-insatifesito-nao-conseguem-entergar-um-cartao_jqJf6OjDEwnN97yH/
c6-bank,https://www.reclameaqui.com.br/c6-bank/errei-meu-numero-ai-fazer-o-cadastro__VncsnzHFsiaG8yU/
c6-bank,https://www.reclameaqui.com.br/c6-bank/nao-consigo-movimentar-a-minha-conta-preciso-retirar-meu_RGsQQ1nttuI-F_7Q/
c6-bank,https://www.reclameaqui.com.br/c6-bank/invadiram-a-minha-conta_8XWxSarsJEN25Iy0/
c6-bank,https://www.reclameaqui.com.br/c6-bank/credito-indevido-em-ted-para-o-banco-itau_c8xd43IdhbGSsw8I/
c6-bank,https://www.reclameaqui.com.br/c6-bank/atendimento_nCrAPk31wtmwcKhN/
c6-bank,https://www.reclameaqui.com.br/c6-bank/problema-com-deposito_DfuRPgDemEr77bco/
c6-bank,https://www.reclameaqui.com.br/c6-bank/nao-consigo-visualizar-meus-pagamentos-pela-web_Qn0ZCXhPcyG_Dyw0/
cabify,https://www.reclameaqui.com.br/cabify/minha-conta-cabify-foi-hackeada_7rzuu8uVkJlZ378M/
cabify,https://www.reclameaqui.com.br/cabify/cabify-nao-paga-viagem-longa-ao-motorista_LFWt7WlEJRnN3-dr/
cabify,https://www.reclameaqui.com.br/cabify/cabify-nao-efetua-pagamentos-aos-seus-motoristas_IHpWza1BeLOH5BwF/
cabify,https://www.reclameaqui.com.br/cabify/nao-pagaram_agGOeHQSQ2mHzzoD/
cabify,https://www.reclameaqui.com.br/cabify/pagaram-os-valores-que-meu-marido-tinha-pra-receber-para-outra-pessoa_iqQOSofU7NFhAJVm/
cabify,https://www.reclameaqui.com.br/cabify/servico-totalmente-inutil_2pKhV_a1jXtzm3Ub/
cabify,https://www.reclameaqui.com.br/cabify/pagamento_V4hq2tHr6oSOk-2x/
cabify,https://www.reclameaqui.com.br/cabify/cabify-nunca-mais-nao-cumpre-o-preco-do-aplicativo_pqlwpcH5cEKBJwMN/
cabify,https://www.reclameaqui.com.br/cabify/repasse-de-ganhos_gZqXPXWT1fx2GQAo/
cabify,https://www.reclameaqui.com.br/cabify/nao-me-paga-o-servico-realizado_-9--IWtS3o1qrfUW/
cabify,https://www.reclameaqui.com.br/cabify/cobranca-duplicada-no-cartao-de-credito_9dZgmVaPAW7oX-0S/
cabify,https://www.reclameaqui.com.br/cabify/cobranca-acima-do-contratado_lxYFbQ2BVePodcwz/
cabify,https://www.reclameaqui.com.br/cabify/cobranca-indevida-da-conta-cabify_fe4xLPtZAG1yQG68/
cabify,https://www.reclameaqui.com.br/cabify/pagamento_KJh3n_Htaa4BPciN/
cabify,https://www.reclameaqui.com.br/cabify/nao-pagamento_lY9IBsQWvMtsAaha/
cabify,https://www.reclameaqui.com.br/cabify/cupom-nao-aplicado_6anUm7T8PKhjJrMP/
cabify,https://www.reclameaqui.com.br/cabify/corrida-longa-nao-foi-paga-ao-motorista__idTpQ9L_HIv1XOs/
cabify,https://www.reclameaqui.com.br/cabify/app-nao-calculo-o-valor_5XIIRnTLPpflOYbN/
cabify,https://www.reclameaqui.com.br/cabify/cabify-nao-paga-reembolso_7UujjQNesIrwLeNI/
cabify,https://www.reclameaqui.com.br/cabify/falta-de-pagamento_BVBJNpnfIWFSqzj7/
cabify,https://www.reclameaqui.com.br/cabify/mudanca-de-conta-para-recebimento_5e45w2_6iO959rrF/
cabify,https://www.reclameaqui.com.br/cabify/boa-noite-fui-parceiro-da-empresa-como-taxista-quando-decidir-mudar-para_yYedShMjU676EdUj/
cabify,https://www.reclameaqui.com.br/cabify/bloqueio-surreal_XI70nsdy1ZyMQ4RD/
cabify,https://www.reclameaqui.com.br/cabify/erram-em-todas-as-corridas_zFEa8J79COGGtFpA/
cabify,https://www.reclameaqui.com.br/cabify/cobranca-triplicada_-Alv1HHAbMCh5v4J/
cabify,https://www.reclameaqui.com.br/cabify/desconto-nao-aplicado_x_WdXGUDqrfkgpGI/
cabify,https://www.reclameaqui.com.br/cabify/demora-excessiva-para-alteracao-de-dados_8y62xiYnuKkkztPg/
cabify,https://www.reclameaqui.com.br/cabify/conta-desativada_ev1MuGkWrWCQx2Kq/
cabify,https://www.reclameaqui.com.br/cabify/mudar-placa_rmm_IFjv5E3wXWXV/
cabify,https://www.reclameaqui.com.br/cabify/motorista-acionou-a-espera-e-se-que-passou-perto-da-minha-posicao_7Wzb33hQR7X0ryMM/
cabify,https://www.reclameaqui.com.br/cabify/nao-ressarcimento-pessimo-atendimento_WPhjTJNLNcDbRFj5/
cabify,https://www.reclameaqui.com.br/cabify/quero-que-revisem-minha-corrida-o-valor-do-taximetro-e-72-pagaram-35-com-18_ams_4GODNYpTjXI4/
cabify,https://www.reclameaqui.com.br/cabify/falta-de-respeito-ao-cobrar-um-valor-ais-alto-indevidadente_4Wqwdz_qoZADRza0/
cabify,https://www.reclameaqui.com.br/cabify/valor-bem-acima-da-simulacao-taxa-extra__hHq4ePLMyzqu9Yp/
cabify,https://www.reclameaqui.com.br/cabify/falta-de-pagamento_sn_xKdUdH7pMoIo1/
cabify,https://www.reclameaqui.com.br/cabify/cobranca-maior-do-que-valor-estipulado_-YOduNHtbkJp7wYj/
cabify,https://www.reclameaqui.com.br/cabify/e-o-reembolso-nada_Bplf9jQskZbIMzLG/
cabify,https://www.reclameaqui.com.br/cabify/trabalhei-nessa-patifaria-de-app-e-nao-recebi_U-m-sR3e1wda4VnT/
cabify,https://www.reclameaqui.com.br/cabify/titulo_suX0YQevoJOr68qF/
cabify,https://www.reclameaqui.com.br/cabify/corrida-nao-paga-ao-motorista_Wyc53CuCrWKgl4PP/
caixa-economica-federal,https://www.reclameaqui.com.br/caixa-economica-federal/reclamacao_EpN57bQfRjV9CJow/
caixa-economica-federal,https://www.reclameaqui.com.br/caixa-economica-federal/auxilio-emergencial-negado-injustamente_KwQEdcszSOQQaSbX/
caixa-economica-federal,https://www.reclameaqui.com.br/caixa-economica-federal/ajuda-para-habitacao-quitada-motivo-falecimento_H0CGDTbsCUSE6WB2/
caixa-economica-federal,https://www.reclameaqui.com.br/caixa-economica-federal/parcela-do-seguro-desemprego-nao-caiu-na-conta_ugb2vheYcPJ_wJra/
caixa-economica-federal,https://www.reclameaqui.com.br/caixa-economica-federal/auxilio-emergencial_zQG-lCXOF0mpfmb9/
caixa-economica-federal,https://www.reclameaqui.com.br/caixa-economica-federal/auxilio-emergencial_NavWHyu7TkvpDps3/
caixa-economica-federal,https://www.reclameaqui.com.br/caixa-economica-federal/desconto-indevido_9zMSTssWXaeaF5gb/
caixa-economica-federal,https://www.reclameaqui.com.br/caixa-economica-federal/auxilio-emergencial-foi-creditada-em-uma-conta-em-outro-estado_B3RGuYU3O74d9-CU/
caixa-economica-federal,https://www.reclameaqui.com.br/caixa-economica-federal/sumiram-com-meu-dinheiro-e-ninguem-atende-0800_o_u-WZ2fcQQ51ZnI/
caixa-economica-federal,https://www.reclameaqui.com.br/caixa-economica-federal/nome-spc-e-boa-vista_zvD6dgmFTKc8-vx5/
caixa-economica-federal,https://www.reclameaqui.com.br/caixa-economica-federal/auxilio-emergencial-caixa-economica-federal_87d0WtIzdxYkyOID/
caixa-economica-federal,https://www.reclameaqui.com.br/caixa-economica-federal/cartao-de-debito_RdmhpuAv0nKoZCyJ/
caixa-economica-federal,https://www.reclameaqui.com.br/caixa-economica-federal/segunda-via-do-cartao_GMEaAP-lKTL9lkAE/
caixa-economica-federal,https://www.reclameaqui.com.br/caixa-economica-federal/mal-atendimento_NxLYoDRRN0maWyAa/
caixa-economica-federal,https://www.reclameaqui.com.br/caixa-economica-federal/cobranca-fies_5uVp1EJN5One_V7I/
caixa-economica-federal,https://www.reclameaqui.com.br/caixa-economica-federal/nome-da-mae-errado-no-cartao-pis-ocorreu-reducao-salario-porem-nao-consigo_Gl3QfTYkS97_zLQE/
caixa-economica-federal,https://www.reclameaqui.com.br/caixa-economica-federal/aplicativo-caixatem-debitou-duas-vezes-o-mesmo-boleto_CEYpGfR4SsNNMs4O/
caixa-economica-federal,https://www.reclameaqui.com.br/caixa-economica-federal/cobranca-indevida-em-cartao-de-credito_c5a0SMvjqvN04FYF/
caixa-economica-federal,https://www.reclameaqui.com.br/caixa-economica-federal/caixa-tem_8mZ2dLI0dMAczEzb/
caixa-economica-federal,https://www.reclameaqui.com.br/caixa-economica-federal/debito-indevido_DudulkYrCXSULGIw/
caixa-economica-federal,https://www.reclameaqui.com.br/caixa-economica-federal/desconto-abusivo-de-tarifa-nao-solicitada_m-FcJkoxgmBO96ZN/
caixa-economica-federal,https://www.reclameaqui.com.br/caixa-economica-federal/cobranca-fies_u_6ctuTSd_kLqXkp/
caixa-economica-federal,https://www.reclameaqui.com.br/caixa-economica-federal/cpf-com-restricao-por-conta-de-conta-que-foi-paga-a-quase-um-mes_ZGAIpOzezT0yb788/
caixa-economica-federal,https://www.reclameaqui.com.br/caixa-economica-federal/falta-de-respeito-e-atendimento-despreparado_-1MxPTAq6r4sJJMI/
caixa-economica-federal,https://www.reclameaqui.com.br/caixa-economica-federal/estou-tentando-cancelar-a-minha-conta-e-nao-consigo_raYFdOgJz2Aw8OOU/
caixa-economica-federal,https://www.reclameaqui.com.br/caixa-economica-federal/nao-facam-cartoes-caixa_6sTqVkdpKH2mM50j/
caixa-economica-federal,https://www.reclameaqui.com.br/caixa-economica-federal/valor-errado_e9aaFnHzm0tCNOuh/
caixa-economica-federal,https://www.reclameaqui.com.br/caixa-economica-federal/salario_1hSFfM0PQJlrU_B0/
caixa-economica-federal,https://www.reclameaqui.com.br/caixa-economica-federal/sicow-caixa-economica-federal_mHDHzSQe0ycmyv9c/
caixa-economica-federal,https://www.reclameaqui.com.br/caixa-economica-federal/cobranca-indevida_TsPXw8kfbTZi8J_K/
caixa-economica-federal,https://www.reclameaqui.com.br/caixa-economica-federal/sou-mei-e-meu-auxilio-emergencial-foi-negado_XdDw2rOEUDVsV0GG/
caixa-economica-federal,https://www.reclameaqui.com.br/caixa-economica-federal/cartao-de-credito-desbloqueado-mas-nao-consigo-usar_tR8S_gNMxdPT-j9C/
caixa-economica-federal,https://www.reclameaqui.com.br/caixa-economica-federal/tranferencia-de-valores_9NkgleHghwaHr_ap/
caixa-economica-federal,https://www.reclameaqui.com.br/caixa-economica-federal/indignacao_mpkW92WLCWDiYK7i/
caixa-economica-federal,https://www.reclameaqui.com.br/caixa-economica-federal/cartao-poupanca_JCeavFFlz5dLbGji/
caixa-economica-federal,https://www.reclameaqui.com.br/caixa-economica-federal/cartao-de-debito-virtual_q3eWZYGEuXzrxi_7/
caixa-economica-federal,https://www.reclameaqui.com.br/caixa-economica-federal/bloqueio-do-salto-da-minha-conta_QC1hx-W31v72MAkQ/
caixa-economica-federal,https://www.reclameaqui.com.br/caixa-economica-federal/erro-na-composicao-familiar_OGQXKzPEOBJH44lQ/
caixa-economica-federal,https://www.reclameaqui.com.br/caixa-economica-federal/res-propaganda-enganosa-caixa-economica-federal-desrespeito-com-a-populaca_CBjeTGkd0JhQ4BFB/
caixa-economica-federal,https://www.reclameaqui.com.br/caixa-economica-federal/auxilio-negado_-EcNbU3ppcsCpJw_/
caixa-economica-federal,https://www.reclameaqui.com.br/caixa-economica-federal/auxilio-emergencial-negado_DCM7Wj_aMGptugCo/
caixa-economica-federal,https://www.reclameaqui.com.br/caixa-economica-federal/auxilio-emergencial-negado-injustamente_td9DI8IJ4hXHXhS8/
caixa-economica-federal,https://www.reclameaqui.com.br/caixa-economica-federal/juros-abusivos-da-caixa-agencia-4501-val_HPtpgNARgaMckYeP/
caixa-economica-federal,https://www.reclameaqui.com.br/caixa-economica-federal/saque-emergencial_4t49NHZOmUg5i4xm/
caixa-economica-federal,https://www.reclameaqui.com.br/caixa-economica-federal/retirada-do-meu-cpf-nome-do-bacen_byweIf6I9sbL2Y42/
caixa-economica-federal,https://www.reclameaqui.com.br/caixa-economica-federal/portabilidade-financiamento_WzmNtr0fdDhn3QU4/
caixa-economica-federal,https://www.reclameaqui.com.br/caixa-economica-federal/pausa-no-financiamento-habitacional_OM6xxU0CRV3OGlR2/
caixa-economica-federal,https://www.reclameaqui.com.br/caixa-economica-federal/falta-de-respeito-ao-proximo_vGZ4KTSxSmUuFrZM/
caixa-economica-federal,https://www.reclameaqui.com.br/caixa-economica-federal/nao-cumprimento-da-lei-9514__6bHJAET9bQWf9Ov/
caixa-economica-federal,https://www.reclameaqui.com.br/caixa-economica-federal/acessar-o-app-fgts_TlXK4Lxxt2lsCtHm/
carrefour-loja-online,https://www.reclameaqui.com.br/carrefour-loja-online/pedido-nao-entregue_dSkQf5vSdTpuIWjl/
carrefour-loja-online,https://www.reclameaqui.com.br/carrefour-loja-online/mercadoria-nao-entregue_SsE68xxd_3oqBZM1/
carrefour-loja-online,https://www.reclameaqui.com.br/carrefour-loja-online/atraso-de-13-dias-no-prazo-da-entrega_p5RVEgz5fG6iiT9b/
carrefour-loja-online,https://www.reclameaqui.com.br/carrefour-loja-online/sem-estorno-dos-itens-faltantes_j4bj8_w8EtY1SJ_F/
carrefour-loja-online,https://www.reclameaqui.com.br/carrefour-loja-online/notebook_tkDg3m0WgYZIIyXF/
