empresa,titulo,cidade,uf,id,datetime,reclamacao,nota
caixa-economica-federal,Negativação Indevida,Sorocaba,SP,104932349,2020-05-22 13:06:17,"Infelizmente não sei o que houve, a caixa negativou meu nome no valor de R$3,55, não consigo contato em nenhum canal de atendimento, e nem sei de onde é origem dessa divida.",0
caixa-economica-federal,Segunda via do cartão,Rio de Janeiro,RJ,104945681,2020-05-22 15:32:59,"Meu cartão da conta poupança tinha validade de abril 2020,  liguei para a caixa e a atendente disse que o correios tentaria  entregar no endereço, se não conseguisse o cartão iria para minha agência. verifiquei no aplicativo e mostrava que o cartão foi postado em 11/03/2020.  Ja fui  na minha  agência na Gaveá mas eles não fazem atendimento, disseram que o único atendimento feito na agência é o saque emergencial, fiz a reclamação no próprio site da caixa e me mandaram um e-mail dizendo todas as informações que eu já sabia, no e-mail me mandando um numero de telefone da caixa que poderia falar com o gerente da minha agência era só digitar a opção 5. o numero realmente existe mas não tem opção 5.  o telefone que me foi dado é sobre um pacote de benefícios caixa com você. A unica coisa que eu quero é receber a segunda via do meu cartão.",8
caixa-economica-federal,Cartão de débito,São Luís,MA,104955659,2020-05-22 17:37:02,"Tentei fazer uma compra online com o meu cartão de débito,  e nunca finalizar pois diz que o cartão é inválido.  Eu utilizo ele para fazer compras em maquinhas e saques normalmente. Entrei em contato com o banco hoje 22/05 5 vezes, é ninguém resolveu meu problema. Quero saber se tem problema realmente com o meu cartão ou não.  O mesmo possui saldo e não entendo pq não finaliza a compra online.
Estou no aguardo",0
caixa-economica-federal,Auxílio emergencial caixa econômica Federal,Recife,PE,104973837,2020-05-22 23:41:51,"Venho aqui para fazer uma nova reclamação pois meu irmão está desde do dia 7 em análise e quando vou na dataprev informa que foi retido,quero saber quando ele vai ser aprovado e receber a primeira parcela?
 Pois isso tá errado deveriam todos receber a primeira para assim soltar a segunda.",0
caixa-economica-federal,Nome SPC e boa vista,Belo Horizonte,MG,104975021,2020-05-23 00:32:55,"Tentei negociar a minha dívida com a caixa e não consegui, fiz a negociação com outra empresa, mas até agora o meu nome não saiu do SPC Serasa, além disso essa empresa registrou duas vezes a mesma dívida no site boa vista. Peço por favor, já que não conseguem ajudar os clientes em momento de caos no mundo, por gentileza retirar o meu nome desses sites.",0
caixa-economica-federal,"Sumiram com meu dinheiro, e ninguém atende 0800.....",Cascavel,PR,104978047,2020-05-23 07:18:28,"Fui tentar fazer a transferência do auxílio emergência ontem cedo da minha conta digital Caixa Tem para minha conta picpay, no picpay deu como operação cancelada mas na minha conta digital da Caixa Tem o meu dinheiro sumiu, está como débito elo, não consegui contato com ninguém da Caixa, um verdadeiro descaso, estou desesperada e a Caixa nem aí.",0
caixa-economica-federal,Desconto indevido,Senador Canedo,GO,104985603,2020-05-23 11:05:22,"Estou sofrendo um desconto indevido na minha conta poupança, referente uma SEGURADORA esse mês ocorreu o desconto de 28,54. Porém vi que mês passado (04/2020) ocorreu o desconto no valor de 27,38. Não contratei nenhum seguro com a caixa, esses desconto são indevidos, necessito de uma posição da empresa, ressarcimento do valor e cancelamento dos descontos.",0
cabify,Mudar placa,Nova Iguaçu,RJ,101163093,2020-03-04 02:00:44,"Minha placa agora é Mercosul eu não  consigo mudar já  mandei email nada.
Não  sei aonde fica em São Paulo.",10
caixa-economica-federal,Auxilio emergencial foi creditada em uma conta em outro Estado,Juazeiro do Norte,CE,104985349,2020-05-23 11:01:19,"Bom dia 
Venho apartir desta comunicar minha indignação com a caixa econômica Federal com os seus clientes. 
Tenho direito ao auxilio emergencial ( Já aprovado) porém depositaram o valor em uma conta que tinha em São Paulo 
Hoje resido no Ceará onde possuo conta aberta a mais de 20 anos 
Fui a agência da minha cidade porém estão fazendo corpo mole para transferirem o valor pra conta daqui .
Estou somente indo atrás pois é um direito meu e por que estou precisando .Estou desempregado já faz tempo  ,sou ajudado por vizinho que tiram do pouco que tem para dividir comigo.
Espero que resolvam isso o mais breve possível",0
caixa-economica-federal,CPF com restrição por conta de conta que foi paga a quase um mês.,Conceição das Alagoas,MG,104718801,2020-05-19 16:06:10,"Meu CPF tá com uma restrição de uma conta que foi paga a quase um mês... A conta é a prestação da minha casa que foi financiada pela Caixa Econômica Federal. Se esse problema não for solucionado tomarei as devidas providências na Justiça. Meu Score está baixo, estou tentando andar certinho com tudo para que não caia mais e agora fazem isso. Eu espero que não tenha modificação no meu score por conta disso.",0
caixa-economica-federal,COBRANÇA - FIES,Alto Paraná,PR,104732201,2020-05-19 18:37:54,"Olá, fiz um financiamente (FIES) na caixa, na epoca que estudava, des de entao  venho pagando o financiamento, no mes 04/2020 entrei no site da caixa pra pagar uns boletos vencidos e gerei tudo que tinha la e realizei o pagamento, hoje entro no serasa pra verificar meu cpf para poder fazer um financiamento e tem uma cobrança da caixa de 124,95 de 11/2019 imaginei que teria esquecido de pagar, entrei no app e adivinha? não tinha nada, apenas o que ira vencer dia 05/06 alguem sabe como devo prosseguir para buscar meus direitos?",0
caixa-economica-federal,SALDO DEVEDOR,Brasília,DF,104728775,2020-05-19 17:55:13,"Quitei o financiamento imobiliário dia 12/05 através de portabilidade, e veio o desconto da prestação, fora isso o saldo devedor em janeiro esta em 177 mil, um print do APP da CEF do início de maio indicava uma dívida de 176 mil,  na semana passada a quitação veio 179 mil reais.
Quero o ressarcimento desta parcela descontada e uma posição sobre a diferença no saldo devedor.",0
caixa-economica-federal,Desconto abusivo de tarifa não solicitada,Rio Branco,AC,104747029,2020-05-19 22:27:38,"Sou correntista da Caixa, utilizando tal conta tão somente para receber depósitos, quer seja, não efetuo outras transações em tal conta, não costumo movimentar a conta, isso porque a caixa dificultou a portabilidade entre estados. Apesar disso, encontra-se sendo debitado da minha conta uma taxa/tarifa denominada Cesta de Serviços sem que eu contratasse o serviço ou consentisse essa cobrança. O estopim foi o desconto realizado no dia 18/05/2020, ocasião em que recebi o valor de R$100,00 (cem reais) como ajuda de familiares, para o auxílio nas despesas de casa, como compras de alimentação, notadamente em razão da pandemia do CONVID 19, e para minha surpresa, foi realizado no mesmo dia, o desconto de R$60,60 (sessenta reais e sessenta centavos). O problema disso tudo é que, ao chegar no mercado, em consequência do citado desconto ilegal e abusivo, não pude realizar a esperada compra de alimentos, passei vergonha e humilhação, pois o cartão não passou, e tive que ficar sem metade da compra que seria efetuada. Quando liguei para a Caixa para cancelar a cesta e pedir restituição do valor cobrado indevidamente, me informaram que eu só poderia resolver a situação indo direto na agência. Também tentei realizar o cancelamento através do site ou internet banking, mas não obtive êxito, já que acessei terminais, e nenhum tinha a opção de cancelamento de cesta disponível. Quero a restituição dos valores que me foram descontados indevidamente e que não sejam descontados novamente. Afinal eu nunca solicitei ou autorizei serviços de Cesta, até porque, essa conta foi criada unicamente como conta salário, inicialmente universitária. Além disso, eu não utilizo nenhum serviço da Caixa, nem mesmo limite na conta possuo (e nem quero).",5
caixa-economica-federal,Débito Indevido,Mairiporã,SP,104753371,2020-05-20 03:33:30,"Eu solicitei a pausa do meu contrato habitacional, o mesmo foi aprovado no mês 03/2020, pausando as parcelas do mês 04/2020 e 05/2020, a parcela do mês 04/2020 eu não paguei conforme pausa, porém a par ela do mês 05/2020 caiu na minha conta, foi debitado automaticamente. Estou tentando entrar em contato com a caixa no número (11) 30041105, porém não obtive sucesso, depois de ficar mais de 25 minutos na linha, a ligação cai...já liguei mais de 10 vezes.Como comprovação da aprovação da pausa contratual, recebi a seguinte mensagem no celular:__CAIXA informa: Sua solicitacao habitacional, Contrato XXXXXX, foi atendida em 26/03/2020. Prestacao habitacional pausada por 2 meses.Solicito o estorno desse valor urgente.",0
caixa-economica-federal,Caixa Tem,Campo Grande,MS,104788467,2020-05-20 14:35:53,"Recebe a primeira parcela do meu auxilio emergencial em minha conta do Banco do Brasil, agora por frescura dos senhores recebi na porcaria do aplicativo caixa tem, e não consigo pagar boletos sempre aparece e mensagem de erro. ""Desculpe ocorreu um problema ao consultar os dados do seu boleto"". fizeram um aplicativo que não funcionam direito só quero pagar meu boleto",5
caixa-economica-federal,Codigo X5,São Paulo,SP,104853075,2020-05-21 12:30:25,"Toda tentativa de pagamento, transferencia ou saque gera Uma mensagem de desculpas e a mençao ao Codigo X5. Nao achei explicacao maior para isso.",0
caixa-economica-federal,Aplicativo CAIXATEM debitou duas vezes o mesmo boleto,Guarulhos,SP,104855747,2020-05-21 12:59:53,"Baixei o aplicativo Caixa tem e por ele recebi meu auxílio emergencial,porém ao fazer o pagamento dos meus boletos o aplicativo apresentou um erro de validação e pediu para eu realizar o pagamento novamente,que apresentou erro novamente,no entanto ao consultar o extrato bancário verifiquei que foi debitado do meu auxílio duas vezes o mesmo valor...
Entrei em ctt com a empresa emissora do boleto que diz que o pagamento só caiu uma vez para eles,então cadê meu dinheiro??? 
O aplicativo é precário não dá pra puxar um extrato detalhado ou solicitar um comprovante de pagamento....
Como vou resolver isso????
Quero meu dinheiro de volta.",10
caixa-economica-federal,Cobrança indevida em cartão de crédito,São Paulo,SP,104823525,2020-05-20 22:36:55,"Realizei compra no dia 20/12/19 via mercado livre de uma bicicleta no valor de 389.00 ,porém solicitei cancelamento da compra onde fui respondida rapidamente e informada do cancelamento e posterior devolução do valor.
Estou sendo cobrada pelo cartão de crédito bandeira Master Card  deste de Janeiro e sem condições de contato com a Central de atendimento pelo telefone 4004 9009.
Preciso da resolução deste problema o quanto antes pois fui informada da inclusão do meu nome do SPC SERASA por falta de pagamento, mas não posso pagar algo que não recebi e cancelei pedido.
Entrei em contato com Master Card também por esse site de reclamações e a resposta foi para procurar a empresa que emitiu o cartão no caso Banco Caixa.",0
cabify,Falta de pagamento,Guarulhos,SP,102059027,2020-03-27 16:23:36,"Conforme já solicitado no suporte da empresa cabify, a empresa não efetuou o pagamento referente a semana trabalhada do dia 24/02/2020 à 01/03/2020, uma quantia de R$ 134,03 conforme extrato semanal enviado pela própria empresa.
Nas solicitações efetuadas no suporte, além do extrato enviado pela cabify também encaminhei o extrato bancário da minha conta corrente, referente a o período reclamado comprovando a falta de pagamento.
Solicito encarecidamente a solução o quanto antes desta situação, uma vez que já se completou 1 mês tentando solucionar de maneira amigável.",5
caixa-economica-federal,Nome da mãe errado no cartão pis ocorreu redução salário porém não consigo acessar dados receber diferença na conta,Ribeirão Preto,SP,104888021,2020-05-21 19:29:07,"Ocorreu redução de jornada de trabalho e renda meu emprego. Informei o banco e conta a ser crédito a diferença. Porém aparece seguinte erro:

Constam divergências nos dados cadastrais. Verifique os dados e tente novamente. Você também pode gerar uma senha inicial por meio do internet banking dos bancos autorizados ou nas agências do INSS.

No telefone 158 meus dados e da minha mãe está correto. Na empresa também, porém identifiquei no cartão do PIS que nome da minha mãe está diferente da base de dados da receita federal.

Lembrando que apenas meu cartão e na carteira digital está incorreto.

Preciso de uma ajuda para arrumar isso. Pois já foi pago a diferença salárial dia 20",10
cabify,PAGAMENTO NÃO REALUZADO,Itapetininga,SP,102097103,2020-03-28 19:28:02,"Estou desde Janeiro esperando a empresa me pagar por corridas que fiz em Janeiro e na primeira semana de Fevereiro.
Diversas tentativas e sempre com promessas de pagamento, e nada até hoje.
Tudo começou quando solicitei a alteração dos meus dados bancários.
VERGONHA..A EMPRESA NÃO É MAIS CONFIÁVEL... É [Editado pelo Reclame Aqui].. VOCÊ QUE É MOTORISTA NÃO SE CADASTRE PARA TRABALHAR AQUI. VAI FICAR SEM RECEBER.",10
cabify,Viagens desconhecidas e conta clonada,Rio de Janeiro,RJ,102124245,2020-03-30 02:25:02,Recebi 4 e-mails com comprovantes de corrida pelo aplicativo Cabify em São Paulo. Eu não moro nessa cidade e não uso mais esse aplicativo. Gostaria de um posicionamento da Cabify. Pois já alterei a minha senha e as corridas continuam sendo realizadas. Cadê o controle de segurança de vocês?,5
cabify,Serviço péssimo,Jandira,SP,102251423,2020-04-01 13:41:53,"Sou motorista de App Uber, 99... a mais de 3 anos, tentei me cadastrar na cabify mas não fui aceito pelo modelo do veículo, mas troquei de veículo para um q entra na categoria black em outro App, E tentei me cadastrar o msm na cabify, mas qndo faço login não existe nenhuma opção, de cadastro de outro veículo é somente opção de SAIR, mandei vários emails e ninguém resolveu o problema, SERVIÇO TOTALMENTE INÚTIL, não tenho antecedentes criminais, não tenho nome sujo... nada disso e sou motorista de app a mais de 3 anos, se nao me cadastrarem no app é por algum tipo de preconceito pq nao existe nenhum motivo para nao cadastro. 
Meu email pessoal adaltoroque@hotmail.com",0
cabify,Fiz a corrida mas não recebi o valor,São Paulo,SP,102295871,2020-04-02 11:42:27,"Sou motorista da Cabify e no dia 19/03 às 20h12 fiz uma corrida da Galeria do Rock/SP para Campinas que daria R$ 240,00, ao finalizá-la, no campo valor está zerado (pagamento via cartão de crédito), no mesmo dia preenchi o formulário do APP mas até o momento recebo e-mails automáticos em espanhol informando que receberia o valor no próximo dia de pagamento (quarta-feira) mas até o momento não fui pago, fiz contato via chat mas dizem que o caso está com o setor de Validaciones e que não tem acesso ao processo.
Até quando terei que aguardar o pagamento?",5
cabify,Demora ativação cadastro motorista,Recife,PE,102314797,2020-04-02 16:31:01,"Quase 2 meses que fiz cadastro no App para motorista e ate agora não saiu de 33% e não ativam meu cadastro eu já era motorista antigo no antigo App da easy taxi com ato na pontuação e depois que mudou App não passaram meu cadastro e não cativaram um novo para o cabify como taxista, sou proprietário da Praça e carro assim também o motorista e mesmo assim não solucionam a ssituação, já passei vários e-mail nada, fiz cadastro e nada, meu veiculo esta em dias como também a permissão e praça do taxi.",10
cabify,Repasse semanal não efetuado,Rio de Janeiro,RJ,102650603,2020-04-09 23:55:14,"Problemas com repasse semanal que não foi feito, alegando que tiveram um problema no sistema e que iriam reagendar para próxima semana, na outra quinta feira. Estão me devendo pelo que já trabalhei uma quantia de 75 reais. Pelo que ja li aqui o problema é recorrente e acontece com diversas pessoas.  E a cabify fica dando esse parecer mas num resolve nada .",0
cabify,CÓDIGO PROMOÇÃO 20% DE DESCONTO CREDICARD INATIVO,Rio de Janeiro,RJ,102860405,2020-04-15 01:37:34,Srs.: há algum problema com o desconto de 20% apra pagamentos com o cartão CREDITCARD e código CRED20? Não estou mais conseguindo enxergar o desconto e nem reinserir o código de desconto.,2
cabify,Falta de diversos pagamentos pelo serviço prestado,Porto Alegre,RS,102985743,2020-04-17 00:54:10,"Já presto serviços para a Cabify por 2 anos, trabalho todos os dias do ano por 10 a 16 horas/dia.  Tenho 73 anos, não tenho aposentadoria e nem pensão, dependo exclusivamente do serviço que presto.  Já enviei mais de 12 emails para a empresa e sempre respondem que irão me pagar na próxima semana e nunca pagam.  Na primeira resposta afirmaram que houve um problema de cadastro da conta a ser paga (mentira) sempre pagaram nessa conta, mas, afirmaram que já haviam regularizado. Enviei por duas vezes os dados da conta e sempre a mesma resposta que pagariam na próxima semana.  O primeiro pagamento de 764,85 que deveria ser pago em 19/03 até hoje não foi pago apesar da promessa de sempre que seria realizado na semana seguinte ([Editado pelo Reclame Aqui]). O segundo pagamento de 159,35 que deveria ser pago ontem 16/04 também não foi pago.  Ao todo estão devendo 924,20 que nessa época que vivemos de quarentena esse recurso me fazem grande falta, pois, dependo dele para sobreviver e poder abastecer meu carro para trabalhar.",5
cabify,Pagamento em atraso.,Santos,SP,103098131,2020-04-20 09:58:33,"Já notifiquei a empresa na quinta feira dia 16/04/20 pois não estou recebendo meus pagamentos há duas semanas.
Um total descaso e falta de comprometimento com o colaborador ,que entre a crise que estamos passando já está difícil, o mínimo que temos ainda não nos pagam!
Só ficam no chat ,nem um telefone nos passam ,tudo que falo indicam abrir incidência.
Estou no aguardo duas semanas já,desses pagamentos.
Não estou recebendo minhas corridas desde o saque do dia 03/04/20. Difícil pois toda essa situação que o táxi está passando ,fazemos a corrida contando com que vamos receber e nada!
 Pedi saque nos dias 03/04/20 no valor de $67.18 Ficou o mim de $5.00 Ficando em atraso $72.18 Pedi saque 09/04/20 no valor de $236.88 ficando o mínimo de $5 Ficando em atraso de $241.88 
Pedi o saque no dia 16/ 04/20 no valor de $303.11 ficando em atraso $303.11 Totalizando o valor em atraso de $617.17. .
Tudo que falam e que está em análise no setor financeiro.",8
cabify,Conta desativada,São Paulo,SP,101223107,2020-03-05 12:16:36,"Sou taxista de São Paulo e fui desativado sem motivo. Mandei diversos e-mails mas todos foram respondidos sem explicação do caso. Citei ainda que o aplicativo faz parte da minha renda familiar, porém, mesmo assim nada foi explicado. Sigo com a conta desativada. Preciso de entendimento e ajuda.",0
cabify,Demora excessiva para alteração de dados,São Paulo,SP,101226891,2020-03-05 13:36:54,"Enquanto os outros aplicativos trabalham com métodos de pagamentos bem melhores, a Cabify esta sempre a passos de tartaruga. Solicitei alteração da minha conta bancária 20 dias atrás e até o momento não fui atendido. Gente, é só alterar uma conta! Resultado: Pagamentos atrasados!

Dica: Já que gostam de se mostrar como a empresa diferente e descolado, aumentem o time, o Brasil bate recordes de desemprego dia após dia, tem muita gente querendo trabalhar ;)

OBS: Agradeço se o retorno for breve e por email.

Obrigado!",6
cabify,Desconto não aplicado,São Paulo,SP,101242339,2020-03-05 19:23:09,Estou com a reclamação numero 23632538 aberta com o suporte deste 28/02/2020 e não me fazem o crédito do desconto que não entrou na corrida.,10
cabify,Cobrança triplicada,São Paulo,SP,101269943,2020-03-06 14:17:10,"No dia 06/02/20 usei o serviço de táxi da Cabify, com valor fixo de R$29,39 o trecho. Recebi na hora em meu celular o aviso de débito nesse valor. Só que mais tarde, veio outro desconto de R$8,21. Como foi meu marido que pagou a corrida por ter o app dessa empresa, ele fez a reclamação pelo app, a qual respondeu com pedido de desculpas e que iriam estornar os valores pagos, e cobrariam o valor correto. Mas em vez disso, no dia 10/02, às 00:40 h, debitaram novamente do cartão o valor de R$29,39, para minha surpresa, como se tivesse feito outra corrida. Foi enviado várias reclamações pelo app e nada de resposta e solução. O pior é que não se tem um telefone ou SAC para falar. Aguardo uma resposta, por aqui, já que pelo app não fui atendida.",10
cabify,Erram em todas as corridas,Rio de Janeiro,RJ,101312385,2020-03-08 11:05:40,"Bom dia. Me pergunto porque insisto em utilizar os serviços de uma empresa desonesta. Já agiram assim antes e melhoraram, agora voltaram com a falcatrua direto. TODAS as corridas estão sendo cobradas num valor acima do contratado, ou seja do valor estimado. Ontem a noite fiz uma corrida curta, tarde da noite, ou seja sem trânsito nenhum, sem tempo de espera e no caminho com certeza mais curto e mesmo assim me cobraram a mais. Toda vez que reclamo com eles dizem que alterei o trajeto, o tempo de espera foi alto e que peguei trânsito e nunca é verdade. Aliás a tal taxa de espera é um absurdo! O tempo já começa a contar, mesmo com o motorista a 500 metros de vc. Eles utilizam várias formas de extorquir o cliente. Quero o ressarcimento dos valores pagos a mais.",3
cabify,Bloqueio Surreal,Rio de Janeiro,RJ,101352079,2020-03-09 15:49:26,"Sou motorista da cabify porem após comunicar que iria me ausentar por um período tive minha conta bloqueado confirme e-mail abaixo
Nelson

8 de mar 11:40 CET

Bom dia , Samara Lino 
Conforme email trocado e registro número.  [Cabify Support] Re: Enganol N 23645587 informo que depois de comunicar que iria fazer uma cirurgia e a Sra me informar que não haveria problemas a conta foi desativada depois de ser reativada no dia 27/02 , depois disso não foi realizado nenhuma corrida e novamente a conta 5 dias após foi desativada , se configurando um erro pois depois de tudo esclarecido como pode a conta ser desativada sem ter feito corrida em ligação que a Sra fez para mim deixou claro que não haveria nenhum problema o fato de eu ter que ficar ausente  um período  confirme tudo registrado no protocolo junto a cabify de número [Cabify Support] Re: Engano N 23645587 
Espero que possa ser esse engano consertado pois sempre tive na cabify toda atenção e carinho por parte das pessoas que me atendem e é por isso que só faço corridas pela cabify por ser uma empresa seria que que sempre agiu e atendeu bem seus parceiros .segue anexo a mostraçao do dia da ligaçao da Sra para mim a data da ativação e 3 dias após sem motivo algum a não ser a comunicação de teria que me ausentar , a desativação sem motivo algum 
Imploro humildemente para que tenha esse problema resolvido pois meu carro alugado , meu filho doente e eu recém operado tendo e principalmente arcado com despesas contando com a renda que com certeza teria pois como falei não trabalho em nenhum outro app
Certo de contar com a colaboração da cabifay 
Nelson Madureira de oliveira filho
CPF 726.065.337-04
Cel 21 995027239
 Gostaria Que fosse reanalizado",9
cabify,"Boa noite Fui parceiro da empresa como taxista , quando decidir mudar para carro particular me orientam a excluir minha conta. Quando fui me cadastrar no carro particular recebi um e-mail dizendo que não me enquadrava nós critérios deles. Vem a pergunta",Rio de Janeiro,RJ,101361165,2020-03-09 18:39:48,"Fui parceiro da empresa como taxista por muito tempo, quando decidir migrar para carro particular fui orientado a excluir minha conta e me cadastrar novamente, logo em seguida recebi um e-mail dizendo que não me enquadrava nós critérios da cabify, como pode isso já que era motorista cadastrado com notas altíssima sempre tive bons elogios, não estou acreditando que isso seja verdade em todos os apps que trabalho tenho notas acima de 4.95 e posso provar isso.",10
cabify,Mudança de conta para recebimento,Belo Horizonte,MG,101417723,2020-03-10 22:33:01,"Há dez dias pedi para mudar meus dados bancários, ou é incompetência ou pouco caso, eles dizem que está em processo, acontece que não estão pagando minha semana.",10
carrefour-loja-online,Sem estorno dos itens faltantes,São Gonçalo,RJ,105114891,2020-05-25 22:15:00,"Realizei 2 compras pelo site e, em ambas, faltaram alguns produtos. A empresa até o momento não estornou os valores e não consigo contato telefônico. Aguardo pelo estorno desde abril e maio.",6
carrefour-loja-online,Rastreamento e falta de pró-atividade,Jaboatão dos Guararapes,PE,104971767,2020-05-22 22:36:58,"No dia 18.04.2020 fiz a compra de uma escrivaninha de mesa no site do carrefour, data prazo para chegar dia 12/06. Sei que esta dentro do prazo. Acompanhando o andamento do pedido percebo que ele estancou na transportadora no dia 06.05; ora ,se já esta com a transportadora e a NF já foi emitida porque  não entregam logo e garantem a satisfação do cliente? Essa mesa comprei por necessidade para o home office e como vi alguns comentários que chegava até antes, decidi investir. Mas o que percebo é que eles não querem ajudar e agilizar a vida do cliente. Gostaria muito que a empresa tivessem um tratamento humanizado com seus clientes. Aguardo retorno e presteza.",7
carrefour-loja-online,Não enviam código de rastreio,Japaratinga,AL,104972475,2020-05-22 23:00:05,"Fiz uma compra no dia 13/05, até o presente momento não faço ideia de qual será a transportadora que irá fazer a entrega, eles não informam nada disso, não mandam o código de rastreamento. Fica difícil saber o andamento do produto e se organizar para recebê-lo. Desorganização total! E nem adianta dizer que pelo site dá pra acompanhar, que não dá viu?! Dizer que está com a transportadora, mas não informar qual  fará a entrega, é uma falta de organização sem tamanho! E pra piorar, a comunicação é terrível, demoram horrores para responder e às vezes nem respondem.",9
carrefour-loja-online,Não recebo o estorno.,Rio de Janeiro,RJ,104981603,2020-05-23 09:45:23,"No dia 12/01/2020, comprei um perfume XS masculino da Paco Rabane no site Carrefour. Quando recebi o produto (com atraso, diga-se de passagem), não veio de acordo com o pedido, entrei em contato com a loja e o devolvi. No dia 26/03/2020, entrei em contato com o vendedor e ele deu a seguinte resposta: ""Preado cliente, conforme demonstra o print em anexo, o reembolso já foi autorizado pelo logista. Agora será necessário o departamento financeiro do Carrefour proceder com a realização do estorno, haja vista que tem alçada para interferir nesse processo, pois os valores são direcionados ao Carrefour, não ao lojista parceiro."" Liguei para o SAC e me informaram que, em 5 dias úteis, o dinheiro seria estornado. Hoje são 06/04/2020, já fiz mais 4 ligações e eles anotam que é em caráter de urgência e nada foi resolvido. Seguem os protocolos do atendimento: 20/04/2020-7881062 (Isabel)/ 29/04/2020- 7453956 (Isabela)/ 04/05/2020- 7482697 (Júlia)/ 06/05/2020- 7509384 (Luana). TODAS as atendentes concordaram que o valor deveria ser estornado e TODAS disseram que o Carrefour iria entrar em contato em 24horas. O nome disso é [Editado pelo Reclame Aqui], pois devolvi o meu produto, estou com o print de toda a conversa com o lojista parceiro, tenho a nota do Correio com a devolução e não recebo um email sequer. Para piorar, quando entro em ""MEUS PEDIDOS"" no site, não há pedidos algum, como se eu nunca tivesse comprado nada. Porém possuo todos os emails. Quero meu dinheiro de volta, o que me é de direito.",5
carrefour-loja-online,propaganda enganosa,São Paulo,SP,105006983,2020-05-23 19:07:31,"Comprei um tablet para minha filha no site do carrefour e ao chegar minha encomenda tive uma surpresa pois fui vitima de uma propaganda enganosa no site, pois no site o aparelho é ofertado com 2 câmeras, a traseira de 2.0 mp e a frontal de 1.3 mp, mas só veio com a câmera frontal, não devolvi o produto pois quem tem filho sabe a apreensão e ansiedade que eles ficam pra receber essas coisas, mas o carrefour deveria ter mais responsabilidade no que anuncia em seu site, o minimo que deveriam fazer era me repor de alguma forma parte do valor pago pelo produto afinal paguei por 2 câmeras e só veio uma.",1
carrefour-loja-online,reclamação sobre atendimento .,Taboão da Serra,SP,105013063,2020-05-23 22:04:04,"Fiz uma compra no dia 1 maio,quando chegou  veio faltando um produto  que era  sabao liquido omo e no lugar mandaram papel higienico.ja fiz a reclamação 3 vezes eles pedem pra esperar que vão fazer a troca e ate hoje estou esperando e nada se resolve.",8
carrefour-loja-online,Item faltante,São Paulo,SP,105014423,2020-05-23 22:55:36,Fiz uma compra online onde não entregaram um item da lista com duas unidades... Fiz a reclamação e já liguei duas vezes onde prometeram retornar e nada até o momento.,7
carrefour-loja-online,Atraso na entrega,Barueri,SP,105038187,2020-05-24 19:43:33,"Realizei uma compra de uma TV no site do Carrefour em 17.05.2020 e na opção de frete falava que ia demorar 5 dias úteis, sendo assim, seria entregue no dia 22.05.2020, com isso deveria ter recebido na sexta 22.05.2020 (prazo que consta no pedido) e no status a entrega não foi alterada.
Meu pedido está com o status  Já entregamos o seu pedido para a transportadora. Em breve ele estará com você. E até o momento nada.
Tentei contato com o SAC duas vezes na sexta-feira (22.05.2020), de primeiro momento liguei para confirmar se chegaria no dia programado pois eu preciso me organizar com meu trabalho para receber. Fui informada que estava dentro do prazo mas caso não chegasse até 18h do dia 22.05 era para retornar. As 18h do mesmo dia não chegou nada, entrei em contato novamente, me informaram que dentro de até 3 dias receberia meu produto, perguntei para atendendo para saber se eram 3 dias úteis ou corridos, a mesma informou que eram corridos. Até o momento não recebi meu produto!
Quero um posicionamento da empresa, visto que não é correto pagar por um serviço que não foi prestado conforme a venda, não paguei barato no frete!",8
bradesco,Tarifa bancária,Gravataí,RS,105112985,2020-05-25 21:38:35,"Fui ao banco com uma carta da empresa para abrir uma conta salário, o atendente me ofereceu uma conta corrente, informei que uso outro banco e neguei, ele demorou muito e disse ter problemas na impressora para imprimir o contrato, eu estava na primeira semana de trabalho e muito atrasada, ele imprimiu uns papéis que acabei não lendo na pressa e assinei rápido, no fim tenho tido desconto mensal de R$36,70 de uma tal ""tarifa bancária Cesta Classic 1"" liguei para o banco para saber sobre o que se tratava já que minha conta salário não devia ter nenhuma tarifa e fui informada pela atendente que minha conta é uma conta corrente e não é possível alterar ou solicitar estorno dessa tarifa...Espero que o banco do Bradesco sendo um banco sério como representa ser, resolva esse situação, imagino que o funcionário deva ganhar algum tipo de comissão por conta corrente aberta e tenha se aproveitado nessa situação. 
Aguardo solução e no mínimo ser estornada dos valores cobrados até agora, seguido de isenção dessa tarifa em uma conta corrente, que eu não solicitei.

Att,
Lidieli Frohlich",10
